Region,Sweet_Preference,Festival,Language,Socio_Economic_Class,Purchase_Amount,Cluster_Label
1,0,0,3,2,1.3804117910536167,3
2,1,1,11,2,-1.0880117670314087,2
0,11,2,8,2,-0.848392656125613,1
2,7,11,11,1,-1.5641680710178452,5
2,7,1,4,2,0.5334237247554134,3
0,12,7,8,1,-0.26945439267025983,6
3,5,1,7,1,0.6256115917003601,3
2,7,9,6,2,-0.7240757958534262,0
3,6,4,2,0,1.1266543821249229,3
2,4,13,4,0,-1.6468790406504406,0
2,7,9,4,0,-0.5811903806846807,0
0,2,12,0,1,0.3958160938622458,8
0,2,7,1,1,-0.670411901722916,8
1,3,1,3,2,0.023558944556344958,3
0,11,10,8,2,-0.25774310493467106,6
2,7,1,6,0,-1.5050337727476848,3
2,8,11,4,0,0.9698232887973512,0
1,5,1,3,0,0.7716174486670752,3
2,4,11,10,2,-1.2460371035162274,5
3,6,3,7,2,-1.5693688073477943,3
0,11,7,1,1,0.9047562987137678,4
2,1,11,10,1,1.6210710492254023,5
0,11,7,0,2,0.4379613201212397,4
0,9,2,0,0,-1.56108615319269,7
2,1,9,11,2,-0.75971047070678,9
2,1,13,4,2,1.178315029669082,8
1,5,0,3,2,1.245077074556501,3
1,5,0,9,2,-1.5170532522657891,2
0,9,12,0,2,-0.5797649936905467,4
2,7,13,4,2,1.0264150048617589,0
2,1,13,10,2,-0.9087211975530208,5
3,10,4,2,2,-0.08022463820574702,7
3,13,3,2,2,-0.5858132574224133,7
2,8,9,4,2,1.105697340913869,0
2,7,1,11,0,-0.9084900537161342,2
0,11,7,1,1,1.0058432033788496,4
0,12,2,1,0,-0.24684082062818555,7
1,5,5,12,0,0.40255778910477225,9
0,2,7,0,1,0.8481645826493607,8
2,8,9,6,1,1.7052074058521314,0
0,9,7,8,0,1.0408229706943581,6
2,4,11,10,0,0.0582690440621523,5
0,9,10,0,2,1.6280053643320007,4
3,5,4,2,2,0.406756902141546,3
2,7,13,4,2,-0.6031490451889098,0
1,5,0,9,2,0.6646363761613844,2
1,0,5,12,1,0.3425374394598803,9
2,1,11,4,1,-0.14089989538848466,8
1,0,1,12,1,-1.2029287779368731,2
1,0,5,9,2,-0.05348900107252825,9
2,8,1,11,0,-0.9484008895518906,1
0,9,12,8,1,0.5120429198434013,6
2,8,9,11,0,-0.8139137004566923,5
2,4,9,10,2,-0.4139578146972115,5
3,5,4,7,0,-1.6156360986979326,3
0,12,2,8,2,-0.2322787589043284,1
1,11,1,3,1,1.1822444748961547,7
1,5,5,3,1,0.12976953760574686,3
0,11,10,1,1,0.5472153070229819,4
1,5,1,12,0,-1.2577483912518166,2
1,3,6,3,1,-0.6655964051211114,8
0,2,7,8,2,-1.1662539558175296,9
3,10,8,2,0,-0.24845882748639195,4
3,6,8,2,0,1.2952352871608972,0
2,1,1,10,1,-1.4615787314130004,2
1,0,5,12,0,-1.3221989977703688,9
2,4,13,11,0,-1.4996404165536639,5
2,8,13,6,0,0.4430850085055595,0
2,7,11,4,1,-0.925864365455445,0
2,8,13,6,0,-0.7301240595852927,0
0,11,7,8,2,-1.0646277155330457,6
0,11,10,1,1,1.599882864177462,4
1,0,6,3,2,-0.9349945470124665,8
3,5,1,5,2,-1.4477486251726177,3
2,4,1,11,1,-1.0967952328331003,2
3,6,3,5,2,0.9505227784173185,3
2,7,1,6,0,1.3321797770899422,3
3,10,8,7,2,-0.2911048653919732,6
2,4,1,11,2,-0.7479606589983768,2
2,1,11,4,2,0.1419045890422943,8
0,12,12,0,1,1.0491441488222764,4
2,4,13,6,2,0.49093178274109,0
3,13,1,7,2,1.251356482125254,1
0,9,10,1,0,-1.4581886218053302,4
1,5,6,12,0,0.8603381580587226,9
1,11,6,12,0,-0.5479441921458219,6
1,5,0,12,0,0.19606929481939195,2
1,5,0,12,2,-0.028217274906257608,2
3,13,3,5,0,1.5223726308748156,7
1,11,1,3,0,-0.7646800631998424,7
2,8,1,11,0,0.9128078090319852,1
3,10,1,5,0,-0.6279199597085925,7
0,11,10,0,0,1.3294830989929314,4
2,1,11,4,1,-0.20527345396140836,8
3,6,1,7,0,0.2810531788480393,3
1,5,1,3,2,1.3356854586160558,3
1,0,6,12,1,-1.6727286264089276,9
1,0,1,3,2,1.3699717944209042,3
3,5,8,5,0,-0.25234974874065,0
1,5,0,12,2,0.2792040281529463,2
3,10,3,7,2,-0.6209471206291794,1
2,1,11,11,2,-1.493129865148024,5
0,12,12,8,2,0.5602364098342615,6
1,0,1,9,1,-1.6804719449446293,2
2,1,9,11,1,0.840960599733061,9
1,11,0,12,2,0.25601259651865554,1
2,1,13,4,2,-0.17352970036231258,8
2,4,9,11,1,-1.3714711590000332,5
0,9,7,0,1,0.5147395979404117,4
3,5,8,2,0,0.5101167212026795,0
0,12,2,8,0,1.2450385505836865,1
2,8,9,10,1,1.6113244841033494,6
2,1,1,4,2,1.0994949812907446,3
3,5,3,7,0,-0.5013687090131681,3
2,4,11,6,2,0.8741297403262905,0
3,13,3,5,1,-1.6513092975241008,7
2,8,13,6,0,-1.57306710873798,0
3,5,8,5,1,0.7721953082592916,0
2,4,11,10,1,0.601957872392296,5
2,7,1,10,0,-1.7325948801625621,1
2,1,1,11,0,-0.25527757067454715,2
2,1,9,6,1,0.15723713022244015,8
1,3,6,12,1,-0.6099292644042505,9
0,11,2,0,1,1.5889035319253475,7
2,4,9,11,2,-1.4338799949594205,5
0,11,7,0,1,1.5808905455799447,4
2,4,13,11,2,-0.39446468445310656,5
1,3,6,12,1,-0.7134046553838272,9
2,7,1,11,1,-0.08076397382514952,2
2,1,9,10,0,-0.9057163276734946,9
1,5,6,12,1,0.8621873087538156,9
1,0,6,3,0,0.2047757126754546,8
2,8,13,11,1,-1.2245407266857722,5
3,10,8,5,2,1.2862592014951335,6
2,7,11,4,2,-0.8722004713249348,0
0,9,10,8,0,0.5285697041807945,6
1,0,1,9,1,-0.9648121019708406,2
2,7,1,11,1,-0.5469425688526466,2
0,11,10,8,0,-1.6812424244009179,6
3,5,3,7,1,-0.5991040280433938,3
3,6,4,7,0,1.3548318731048308,3
0,2,2,0,2,0.38599248079456466,3
0,11,12,8,1,1.2817518966758445,6
1,3,1,3,0,-0.5198602159640978,3
2,1,11,11,0,-1.7089026368816835,5
2,4,11,11,0,0.37832621020449175,5
1,5,1,3,0,0.44847836469958097,3
3,6,8,5,0,1.3697021266112035,0
1,0,1,3,1,1.0495293885504207,3
1,3,1,12,1,1.2305535368054583,2
3,6,8,2,2,0.9673192305644129,0
3,6,3,7,0,0.39327351165649316,3
3,6,4,5,1,-0.053989812719115904,3
2,1,11,4,1,-0.473477352695516,8
0,11,2,1,2,-0.49794007543268337,7
2,4,9,11,0,0.6311975677584536,5
3,5,8,2,1,-0.9824946054926669,0
1,5,6,12,1,0.9156200590474391,9
0,11,12,8,2,0.5585798790032405,6
2,8,1,10,1,-0.49385653431435306,1
0,12,12,1,2,1.5033417883044837,4
2,1,1,10,2,-0.20843241973219215,2
1,3,1,3,2,-0.8815232727460286,3
2,7,1,11,0,-0.3479662492660816,2
3,13,8,5,1,1.592062497696131,6
0,2,12,0,1,-0.022669822820978965,8
1,5,1,9,2,1.1983474955325892,2
1,0,0,3,0,0.3973955767476376,3
0,12,7,8,1,0.47313370730082027,6
3,10,3,2,1,1.4753348600683884,7
1,11,6,9,0,0.9024063363720871,6
1,5,1,9,0,-0.8666915432124704,2
1,11,1,3,0,-0.8399559060792514,7
1,11,1,9,2,-1.1990378566826152,1
3,10,1,7,1,0.043360266582965316,1
0,11,10,8,1,1.03658533368477,6
1,3,6,12,1,-0.8722389952977493,9
0,11,2,1,2,0.5308040946040316,7
2,8,1,6,0,-1.35598452192863,1
1,0,5,9,1,1.4411640961819832,9
1,0,6,9,1,0.5014873512922456,9
3,6,3,5,2,-0.5899738464863723,3
1,3,5,9,1,0.6635577049225803,9
2,7,9,11,0,1.4379666064383847,5
2,8,1,10,0,1.185441964639753,1
2,4,11,11,2,0.067514797537617,5
1,3,1,3,0,1.395089424695917,3
3,5,1,7,2,-0.7639095837435536,3
2,7,9,4,0,1.331486345579282,0
0,11,2,8,0,1.2518187697990273,1
1,3,5,12,1,-1.1792365346559948,9
3,5,1,2,1,-0.687169829897196,3
2,7,1,4,1,0.5502972248481367,3
3,5,4,5,1,-1.3609155904488777,3
3,5,8,7,2,-1.3963576454381592,0
0,2,12,0,0,1.5419042850917348,8
3,13,3,5,0,-1.269883442688364,7
3,10,4,5,2,1.0968753511393632,7
3,6,1,7,2,0.23902352450748912,3
1,11,6,9,1,-1.1608991235963229,6
2,4,13,11,0,0.9945556793442198,5
1,3,6,9,0,-0.27299859816918787,9
0,9,7,0,1,-1.6483044276445749,4
1,0,5,12,1,-0.7345543164589529,9
0,9,12,8,0,0.049870817988605314,6
2,1,13,10,2,0.038506246008346345,5
2,8,1,10,2,-0.42840430450262523,1
3,13,1,5,2,-0.704390045745249,7
0,11,10,1,0,1.7175736011255658,4
3,6,4,5,1,0.8389573531467099,3
3,5,1,5,0,-1.480339906173631,3
3,13,1,7,0,1.6236521554039693,1
3,13,4,5,2,-0.8175349539012493,7
2,8,9,6,0,-1.0430542907569613,0
0,9,12,0,1,-0.05163985037743522,4
2,4,11,6,1,1.272621715118823,0
2,1,1,4,2,-1.6434504070699556,3
1,0,5,12,1,-1.1995386683292029,9
0,12,7,0,1,0.6274222184226387,4
1,3,6,12,0,-0.9091449612539797,9
2,1,1,4,0,1.117485676595087,3
3,6,1,5,1,1.175040491979855,3
2,1,1,10,2,1.2159144271359723,2
2,1,1,11,2,-1.1227603905100305,2
1,5,6,9,0,0.2577076513224905,9
1,3,0,3,1,-0.9542180094468705,3
1,11,6,3,0,-0.18477870042412814,7
2,4,11,6,0,0.7079373216048112,0
0,9,2,1,2,-1.1697981613164576,7
0,2,2,1,1,0.7241944381325035,3
0,2,10,8,1,0.7689592945428788,5
1,5,0,9,2,-1.6155205267794892,2
2,4,9,6,2,-0.2229174335104203,0
1,3,0,12,0,0.10368880801037335,2
1,11,6,3,0,0.8921974835762615,7
3,10,8,2,2,1.2005818859558264,4
1,0,5,3,1,-0.8774012076548839,8
3,13,8,7,1,-1.4381946799146375,6
2,7,9,4,1,-1.3802931487745391,0
0,9,2,1,0,0.3544798710323553,7
2,4,11,6,2,-0.9835732767314712,0
1,5,6,3,0,1.2748946295148749,3
1,5,6,3,0,-0.7342846486492518,3
0,9,12,0,0,-1.0046458898609678,4
2,8,11,10,1,-1.4251350531305433,5
1,5,1,12,1,0.8618020690256711,2
2,1,9,10,1,1.420746390590332,9
2,1,13,6,2,-1.53477427976043,8
0,9,2,8,2,1.3467033148409846,1
0,2,12,0,0,-1.4550681800073606,8
1,0,6,12,1,1.0831222928446091,9
1,5,0,3,0,-0.18343036137562277,3
2,8,13,4,0,1.2373722799936135,0
2,4,1,4,2,-1.5914815677432808,3
1,11,5,12,1,-0.48295425000786735,1
2,1,13,11,1,1.2669586911151007,5
2,8,11,4,2,0.22107135317596135,0
0,11,7,1,1,0.5026430704766786,4
1,3,5,12,0,-1.4285636867110283,9
2,8,1,4,0,0.6529636123986101,7
2,8,1,6,2,0.24283739781611793,1
0,11,7,0,2,0.63177542735067,4
1,0,6,3,0,1.618335847155577,8
0,2,12,1,0,0.7702691096185698,8
1,0,6,3,2,1.4334593016190957,8
2,8,9,6,0,0.23486293544352982,0
0,11,12,0,2,-0.364762701413176,4
1,5,5,12,2,-1.4324546079652865,9
3,10,3,5,1,-1.6433348351515125,7
2,7,1,10,0,-0.27369202967984774,1
1,11,6,3,0,-0.43757301003246113,7
0,9,2,8,2,-0.9423526258200239,1
1,11,1,3,2,0.9775280833602386,7
1,11,1,3,1,0.8835295896930133,7
1,11,6,9,2,-1.3235858607916886,6
0,2,2,1,0,1.566559627692974,3
2,7,13,4,2,-1.2290865554778756,0
1,11,1,3,0,-0.0665101038838078,7
0,2,2,8,1,0.0682082290482771,2
1,5,1,9,2,1.5311946206493214,2
2,7,9,11,1,1.531695432295909,5
2,8,1,6,2,1.4380436543840136,1
1,5,5,9,1,-0.12606816585492692,9
0,9,12,0,2,-1.6715729072244945,4
0,11,7,0,1,-0.49955808229088955,4
2,7,11,6,1,0.9299124529615949,0
1,11,0,3,0,1.5838183675138418,7
2,8,11,4,1,1.149113858275739,0
1,5,1,3,0,0.16451816108436862,3
1,0,0,3,1,0.6434481911134442,3
0,9,12,0,1,-0.12641488161025655,4
3,10,8,5,2,-0.7552802138331197,6
0,2,7,8,0,-1.675078588750608,9
0,12,2,1,1,0.30216431595035065,7
1,5,1,9,1,0.8933146787878801,2
2,7,13,10,1,1.4237127364970434,5
3,10,3,5,2,0.9817271963970122,7
0,2,2,1,2,0.14371521576457294,3
3,10,3,2,1,-0.4697790513053302,7
3,10,3,7,2,-1.484731639074477,1
0,11,7,1,0,-0.010188055629101472,4
3,5,4,2,2,1.0714880530546493,3
3,6,4,7,2,1.694228073600017,3
3,6,1,2,1,0.08931936615058843,3
1,11,6,9,2,-0.8733947144821824,6
2,7,11,6,2,-0.466504513616103,0
3,6,4,2,2,-0.9870019103119559,3
0,11,2,0,2,-0.21124466974764608,7
2,4,13,10,2,0.36622968274075873,5
2,4,1,10,0,0.6282697458245564,2
1,0,5,9,1,0.8317533702304103,9
1,3,0,12,1,-1.2991231380545212,2
2,4,9,10,1,-0.6284207713551802,5
0,2,12,8,0,1.7026262996735644,5
0,11,12,8,1,1.4407788564538386,6
1,3,0,9,1,-1.4632352622440212,2
1,3,0,9,1,-0.9101851085199694,2
2,4,11,6,1,1.2559408348901717,0
1,11,1,9,2,-1.4876979849811884,1
2,4,1,10,0,-1.468590094465228,2
2,8,11,11,0,-1.156237722885776,5
2,4,13,6,2,0.9776821792514961,0
0,11,12,0,2,1.3668513526229351,4
2,8,9,10,1,0.30909863105694907,6
2,8,1,10,0,-1.410881183189202,1
1,3,5,12,2,1.639601080149146,9
3,13,3,5,0,-0.34376713622930793,7
1,3,5,12,2,-0.3215002799425637,9
2,1,13,11,0,-0.6957606758348152,5
1,3,0,3,0,-1.6478421399708016,3
0,2,7,8,2,-0.7377132822297368,9
2,1,1,4,1,-0.24418266650398943,3
0,2,12,0,0,1.728976697078639,8
1,0,0,12,0,0.6105872423027299,2
2,7,1,11,0,-0.6692176585656684,2
2,1,11,10,1,-1.4687827143293002,5
2,4,11,11,0,0.8700076752351461,5
1,11,6,12,1,0.18805630847398944,6
3,5,4,7,1,0.8274772092480083,3
2,8,13,10,2,1.061741487932597,5
3,10,3,7,2,0.275197534980245,1
3,6,4,5,2,-1.6378644310118624,3
1,3,0,3,1,1.629199607489248,3
3,13,1,5,0,0.4206255323547432,7
3,13,1,5,1,-1.4289489264391726,7
3,6,1,7,1,1.3824150376399673,3
2,1,1,6,1,1.730363560099959,3
0,11,7,1,2,0.7474243937396087,4
0,2,12,1,0,-0.8256635121650955,8
3,5,4,5,2,-0.5778773190226393,3
0,12,12,1,1,0.8508997847191854,4
1,3,6,9,0,1.7146072552188543,9
2,8,9,10,0,-1.2167588841772559,6
1,11,6,12,2,-0.3151438244281815,6
1,11,6,3,0,1.3521737189806344,7
2,4,11,4,0,-0.35582513972022656,0
3,6,8,2,2,1.4194750994874554,0
2,8,11,6,2,-1.2384093568989691,0
0,9,2,1,2,-1.0631638045660972,7
0,9,10,0,1,-0.6222954596776846,4
2,7,9,10,1,0.9703626244167532,5
2,8,13,6,0,1.4159308939885273,0
2,1,1,4,2,1.566559627692974,3
3,13,4,5,1,0.27612211032779155,7
2,7,1,4,0,1.0580817105152254,3
1,3,6,9,2,-1.1067729417920393,9
1,11,1,3,2,-0.11335525482616259,7
3,6,3,7,0,0.7373696368350406,3
3,10,3,7,2,-1.5400135400631934,1
3,5,1,7,1,0.024175328121375822,3
2,7,1,6,1,0.726968164175143,3
3,13,1,5,1,-0.9066023790482268,7
0,12,12,0,2,0.9453220420873695,4
2,7,1,10,0,1.2384124272596033,1
0,12,12,0,1,0.862957788210104,4
0,12,10,0,2,1.5294610418726717,4
2,1,13,10,1,-0.15538490916671302,5
0,9,2,8,0,-0.049135792144496926,1
1,0,6,3,1,-0.5868919286612174,8
2,7,13,4,1,-0.1476030666581969,0
2,7,1,4,2,-0.42185522912417106,3
3,6,1,2,1,0.20469866472982579,3
2,1,11,6,0,-0.4640004553831647,8
1,11,5,3,1,0.30127826457561857,7
2,7,13,4,2,-0.519975787882541,0
0,2,2,1,2,1.0874755017726405,3
2,7,1,11,2,-0.5119628015371382,2
2,4,13,10,1,1.2651480643928221,5
2,7,13,10,1,0.6674486261768383,5
2,4,9,6,0,-1.2011181512145945,0
1,5,1,3,0,-0.985499475372193,3
2,7,9,10,2,0.9334181344877089,5
2,8,11,6,0,0.7766640891057661,0
0,12,10,0,1,0.7291255066527512,4
1,5,1,9,1,-0.7340149808395507,2
1,0,5,12,1,-1.4140016249871712,9
2,4,13,6,2,1.1095112142224983,0
1,5,0,9,1,0.7559767157044137,2
1,5,6,3,0,-0.1401679399050106,3
2,1,11,4,1,1.3903124520669266,8
2,1,9,4,1,-0.6245683740737364,8
2,7,13,11,1,-1.221458808860617,5
1,11,0,12,0,1.1560096494095236,1
0,11,12,1,2,1.590791206593255,4
0,2,10,0,0,1.132702645856789,8
2,4,1,6,0,-1.042322335273487,3
1,3,6,3,0,1.5401707063150853,8
2,4,11,11,2,0.690254818082985,5
3,10,1,2,1,0.21587061684601233,7
1,0,5,12,0,0.09945117100078524,9
2,7,9,4,2,-1.2612155488051158,0
3,10,4,7,0,0.7975440823711906,1
1,5,5,12,1,0.5971808997633059,9
2,8,1,11,0,-1.3094090387959758,1
3,6,4,5,2,-1.710096880038931,3
3,13,3,7,0,1.5537696687185814,1
3,10,8,7,0,0.8084848906504908,6
0,2,12,1,1,1.4266020344581263,8
3,6,4,5,1,-1.0865863800372744,3
2,8,9,6,1,0.1604731439388525,0
0,9,12,0,0,0.43518759407860014,4
2,7,11,4,0,-0.2407540329235046,0
2,4,1,10,0,-0.03210819616051567,2
1,5,0,12,2,-0.028795134498474508,2
3,10,4,7,0,-0.3690003384227639,1
1,3,0,12,1,0.41380678916658803,2
3,13,8,7,2,0.9078767405117374,6
3,13,3,5,0,0.4666231558951803,7
0,9,12,1,0,-0.5807280930109077,4
0,2,7,0,2,-0.1652085222343944,8
3,5,4,2,1,1.3467803627866135,3
1,0,1,9,2,-1.560469769627659,2
2,4,11,10,1,1.0865509264250943,5
2,1,13,11,1,-0.38363944809224987,5
0,11,7,8,2,0.7101717120280486,6
0,2,10,0,0,-0.47883218491672264,8
1,3,1,3,2,-0.7872936352419165,3
0,11,2,8,1,-0.8398403341608082,1
2,1,11,6,2,-1.4832677281075282,8
3,5,3,7,1,1.1124775601292098,3
2,8,13,10,2,0.3338310216038172,5
2,1,9,4,0,-1.3055951654873466,8
3,5,1,7,1,1.5008377300715454,3
3,10,8,5,2,-0.990892831566214,6
1,11,6,12,0,1.6003066278784206,6
0,9,7,8,1,-1.7204598287260144,6
0,9,10,0,0,-0.8203857278895177,4
0,11,12,1,1,0.6174445094636996,4
3,13,1,2,0,-0.2605168309773106,7
3,10,3,2,2,0.5161264609617314,7
3,5,1,5,0,0.3409194326016737,3
2,7,9,10,1,-0.8839888070061525,5
2,1,13,4,1,1.6050836005074107,8
0,2,12,8,2,1.0954884881180433,5
0,11,2,0,2,1.2281650504909634,7
1,5,5,12,0,-0.794112378430072,9
2,1,11,11,2,0.4132674535471855,5
3,6,1,7,0,-0.9099539646830828,3
3,10,3,5,0,-0.9944755610379566,7
2,8,11,10,0,-0.5212470789854173,5
0,9,2,1,0,-1.433032467557503,7
0,9,12,1,1,1.0007580389673436,4
2,1,9,4,1,-0.40995132152451,8
0,9,12,8,0,1.586476521638038,6
2,7,13,6,0,1.1379419061595526,0
2,4,9,11,2,-1.0174358488353608,5
0,9,10,1,0,-0.33228699233060593,4
0,12,12,8,2,-0.831981443706663,6
2,7,11,6,1,-1.3870348440170657,0
3,10,3,2,1,-0.4990187466714875,7
2,7,11,4,2,-0.16909944348865247,0
1,0,5,9,2,0.34430954220934407,9
1,5,0,12,1,0.21587061684601233,2
2,4,11,6,0,0.44709150167826117,0
0,2,2,1,0,-1.716800051308643,3
2,4,11,10,2,-1.118561277473257,5
0,2,2,0,1,0.10365028403755852,3
1,0,1,3,0,-0.14548424815340283,3
2,4,1,10,2,-0.42809611272010983,2
3,6,4,2,1,-1.3514772171093405,3
0,11,7,0,1,1.2571350780474195,4
0,2,12,0,0,-1.557118183992803,8
3,6,3,7,0,-0.925325029836043,3
1,0,0,9,2,-1.1643277571768078,2
0,12,2,8,2,1.214720183978725,1
0,12,7,1,1,-0.5272953427172841,4
0,11,12,8,1,-0.4551014176630298,6
3,10,4,7,2,1.2545154478960376,1
1,11,0,9,2,1.4905903533029055,1
1,0,1,3,2,-0.2274247383297094,3
0,9,7,0,2,0.06073457832227619,4
0,2,7,0,0,1.335916602452942,8
0,11,2,8,2,-0.4957827329550749,1
2,7,1,10,0,-0.8342928820755293,1
0,11,2,8,2,-0.3970843146044883,1
2,7,11,11,0,-0.8676931665056458,5
0,12,12,8,1,0.4348408783232701,6
0,2,7,8,1,1.4262553187027962,9
3,10,1,2,2,1.6185669909924636,7
2,4,9,11,0,-1.3133384840230484,5
0,2,2,8,0,0.03788986244331548,2
3,5,4,2,1,0.8253583907432139,3
3,5,4,2,1,-1.5768424580737945,3
2,7,9,4,0,0.7183773182375236,0
3,5,3,2,1,-1.5995716020343123,3
0,12,2,1,1,0.9340730420255542,7
2,4,11,6,1,0.06651317424444168,0
0,2,7,0,0,0.2580158431050062,8
3,10,4,5,2,0.9892008471230127,7
1,11,0,9,2,-1.30536402165046,1
0,12,7,0,0,1.4167013734448157,4
0,2,10,8,1,0.5549201015858692,5
1,3,0,12,0,-0.3600242527570003,2
0,12,10,0,1,-0.39997361256557107,4
2,7,1,4,2,-0.5312247879443566,3
2,8,9,10,1,-0.6607809085193068,6
3,13,1,7,1,-0.8714299918686462,1
1,5,0,9,0,1.198501591423847,2
1,11,1,9,1,-0.531532979726872,1
1,3,6,3,0,0.5982210470292956,8
3,13,8,5,0,1.578463535292635,6
1,0,1,9,0,-1.558774714823824,2
0,12,7,8,0,-1.066862105956283,6
1,11,0,3,2,-0.5220560824145206,7
2,4,9,10,0,0.7552062362481248,5
1,5,6,12,1,-1.5043788652098395,9
1,3,5,3,0,-1.6047723383642611,3
1,0,1,3,1,-1.3529026041034746,3
1,3,5,9,0,0.41322892957437113,9
1,0,1,9,2,-1.6712647154419789,2
0,12,10,0,2,1.4417419557741995,4
0,12,12,8,2,0.7436875683766087,6
0,9,10,8,1,1.141601683576924,6
1,3,1,9,1,0.8698921033167029,2
1,3,6,9,0,0.6901392461645414,9
3,6,8,7,0,1.4920927882426684,0
2,8,13,11,2,0.7599061609314861,5
0,2,12,1,1,-1.6081624479719316,8
1,3,1,3,1,0.5215583411285668,3
2,1,13,11,0,-1.5943323417315491,5
3,13,3,2,2,-1.7253908972462624,7
3,13,3,5,2,-1.0130055919617007,7
0,2,10,1,2,-1.115132643892772,8
3,10,4,5,2,1.5296536617367442,7
3,5,3,5,0,-0.9423141018472094,3
2,1,13,10,2,1.2278183347356333,5
1,3,0,3,0,1.4585769318941084,3
2,4,11,11,2,-0.2709953515828372,5
2,4,9,4,0,-0.39342453718711684,0
1,11,0,3,0,0.9271387269189557,7
0,11,2,0,1,0.5073815191328543,7
2,7,1,10,2,0.9954802546917658,1
1,0,6,9,1,0.8251657708791419,9
2,7,13,10,2,1.2483130882729132,5
1,5,5,9,2,-1.384415213865684,9
0,2,7,0,0,1.51590060344199,8
3,10,4,2,2,-0.6214864562485816,7
1,3,1,9,1,1.4788790655673165,2
0,12,12,8,0,-1.2678801961020134,6
1,11,5,12,0,1.5437534357868279,1
1,3,6,3,0,-0.8738184781831413,8
0,9,7,0,1,-0.8719693274880482,4
1,0,5,12,0,-1.30640416891645,9
3,13,3,2,0,1.5521901858331897,7
1,0,5,9,0,1.4532220996729017,9
2,8,11,4,2,1.209981735322549,0
1,11,1,9,0,-0.9512901875129733,1
2,8,13,4,1,-0.6160160521089314,0
3,5,4,5,1,0.024098280175747017,3
3,6,4,2,2,0.06913280439582362,3
0,12,7,0,2,0.5538799543198791,4
2,7,11,10,0,-0.09890876502074886,5
3,10,3,7,1,0.6238394889508962,1
0,2,7,1,0,0.8127610516328932,8
0,2,10,8,0,0.7317836607769476,5
2,8,9,11,0,0.7867188460103341,5
3,10,1,5,1,-0.6404402508732844,7
0,9,10,8,2,0.05060277347207938,6
3,10,3,7,0,-0.15137841599401153,1
1,11,1,3,1,0.8256280585529152,7
1,3,6,12,1,0.36152975805739734,9
1,3,5,3,1,1.4197447672971562,3
3,5,3,2,2,1.4032950309053918,3
3,6,3,7,2,-1.2167203602044414,3
3,10,3,5,0,0.31506984684318656,7
2,7,11,11,2,-0.2647929919597129,5
2,8,9,4,1,-0.13300248096152534,0
2,1,9,10,0,-0.711093217014961,9
0,12,2,8,1,-1.1528476132781056,1
2,1,11,6,2,0.6475702562045891,8
0,11,2,0,0,1.5897510593272652,7
2,4,11,11,2,-0.564971788129803,5
3,5,8,2,1,1.142218067141955,0
0,2,7,8,0,0.1091592121500232,9
3,5,3,2,0,0.4571462585828292,3
0,11,2,0,0,-0.4349533798810794,7
2,4,11,11,1,0.47694758060944953,5
3,13,3,5,2,1.5700267852462737,7
1,0,0,12,1,-1.5849710163376407,2
1,11,1,9,0,1.2844100508000404,1
0,12,10,8,2,0.9116906138203662,6
1,11,6,9,2,1.1167537211116123,6
2,4,9,10,2,0.529686899392413,5
0,11,10,8,2,-1.3457371451599895,6
1,11,1,3,0,-0.6355862302986652,7
2,1,11,10,2,1.6890273372700684,5
2,8,13,6,1,0.18767106874584497,0
1,3,5,9,2,-1.490471711023828,9
3,5,3,5,1,-1.3446969978939998,3
3,6,8,7,2,-1.1031516883474823,0
1,5,6,9,1,0.46111422778271605,9
0,9,12,8,1,-0.02251572692972136,6
1,11,0,12,1,-0.05734139835397191,1
3,13,3,2,0,0.13732023627737613,7
2,7,13,4,2,-0.5456712777497702,0
1,5,6,3,0,-1.2349807233184844,3
1,3,6,12,2,-0.5047973425936529,9
0,9,7,0,0,1.0142414294523965,4
2,4,11,10,0,-1.1082753767318025,5
3,5,4,7,1,-0.32970588615203866,3
1,11,5,12,0,-1.106657369873596,1
3,10,4,7,2,1.3268249448687355,1
0,2,2,0,0,1.5331208192900434,3
0,12,2,8,0,-0.5397771099091614,1
1,11,5,9,0,-0.8805216494528533,1
2,7,9,11,0,-1.431799700427441,5
2,1,13,10,0,-0.5484064798195951,5
2,1,13,11,1,-0.24009912538565914,5
2,8,11,4,0,-0.44496961281283304,0
2,1,1,6,1,-1.2417994665066396,3
1,5,6,3,0,-0.0790689190213141,3
3,6,4,5,2,0.8101414214815118,3
3,5,3,5,0,-1.7180713424115193,3
3,6,8,7,1,-0.8319429197338487,0
3,10,4,2,2,0.8746305519728782,7
0,9,2,0,1,-1.3190785559723994,7
3,5,4,2,1,1.3656956334385018,3
3,10,3,2,0,-1.6798940853524127,7
0,9,10,0,0,-1.5007576117652823,4
3,10,1,5,0,-0.3704642493897125,7
1,5,0,3,1,0.8671954252196922,3
2,8,1,10,0,1.1280412451462425,1
0,9,12,0,2,1.4734857093732954,4
2,8,1,11,1,1.5257242165096716,1
2,7,9,10,2,-0.02525092899954606,5
2,7,1,11,0,0.978105942952455,2
0,2,10,8,1,-0.7422205870490257,5
1,0,6,9,1,1.6350937753298571,9
3,13,1,7,2,-0.9453960196723644,1
2,1,1,6,2,-0.26868391321397117,3
3,13,3,2,2,-1.557541947693762,7
1,0,6,9,0,-1.030495475619455,9
3,6,8,2,1,-1.0143924549830206,0
